
[Name]
FLUENT PT for Anthracite

[Data]
X [ m ], Y [ m ], Z [ m ], Anthracite.Particle ID, Anthracite.Particle Time [ s ], Anthracite.Particle X Velocity [ m s^-1 ], Anthracite.Particle Y Velocity [ m s^-1 ], Pressure [ Pa ]
2.46716693e-01, 2.54443794e-01, 0.00000000e+00, 1.73000000e+02, 1.18199997e+01, -5.25198802e-02, 4.29643616e-02, -2.09867978e-03
2.45667607e-01, 2.55305588e-01, 0.00000000e+00, 1.73000000e+02, 1.18400002e+01, -5.23857512e-02, 4.32117917e-02, -2.11816980e-03
2.44621202e-01, 2.56172299e-01, 0.00000000e+00, 1.73000000e+02, 1.18599997e+01, -5.22523783e-02, 4.34597582e-02, -2.13765074e-03
2.43577600e-01, 2.57043898e-01, 0.00000000e+00, 1.73000000e+02, 1.18800001e+01, -5.21061197e-02, 4.36993316e-02, -2.15712283e-03
2.42537007e-01, 2.57920295e-01, 0.00000000e+00, 1.73000000e+02, 1.18999996e+01, -5.19605912e-02, 4.39393893e-02, -2.17658398e-03
2.41499200e-01, 2.58801490e-01, 0.00000000e+00, 1.73000000e+02, 1.19200001e+01, -5.18158786e-02, 4.41800095e-02, -2.19603349e-03
2.40464702e-01, 2.59688109e-01, 0.00000000e+00, 1.73000000e+02, 1.19399996e+01, -5.16009517e-02, 4.45326194e-02, -2.21728999e-03
2.39433706e-01, 2.60580599e-01, 0.00000000e+00, 1.73000000e+02, 1.19600000e+01, -5.14387414e-02, 4.48221304e-02, -2.24013254e-03
2.38405406e-01, 2.61478096e-01, 0.00000000e+00, 1.73000000e+02, 1.19799995e+01, -5.13914712e-02, 4.49194908e-02, -2.26282375e-03
2.37379000e-01, 2.62378991e-01, 0.00000000e+00, 1.73000000e+02, 1.20000000e+01, -5.12536317e-02, 4.51713689e-02, -2.28545466e-03
2.36355305e-01, 2.63284892e-01, 0.00000000e+00, 1.73000000e+02, 1.20200005e+01, -5.11162914e-02, 4.54236306e-02, -2.30808556e-03
2.35334307e-01, 2.64195889e-01, 0.00000000e+00, 1.73000000e+02, 1.20400000e+01, -5.09797707e-02, 4.56766002e-02, -2.33071926e-03
2.34316096e-01, 2.65112013e-01, 0.00000000e+00, 1.73000000e+02, 1.20600004e+01, -5.08440807e-02, 4.59302515e-02, -2.35335715e-03
2.33300701e-01, 2.66033113e-01, 0.00000000e+00, 1.73000000e+02, 1.20799999e+01, -5.06962799e-02, 4.61784303e-02, -2.37599295e-03
2.32288197e-01, 2.66959101e-01, 0.00000000e+00, 1.73000000e+02, 1.21000004e+01, -5.05468696e-02, 4.64261398e-02, -2.39862548e-03
2.31278807e-01, 2.67890096e-01, 0.00000000e+00, 1.73000000e+02, 1.21199999e+01, -5.03983684e-02, 4.66745682e-02, -2.42125895e-03
2.30272293e-01, 2.68826097e-01, 0.00000000e+00, 1.73000000e+02, 1.21400003e+01, -5.02508096e-02, 4.69237305e-02, -2.44389242e-03
2.29268998e-01, 2.69767612e-01, 0.00000000e+00, 1.73000000e+02, 1.21599998e+01, -5.00638187e-02, 4.72409613e-02, -2.46937713e-03
2.28268802e-01, 2.70714313e-01, 0.00000000e+00, 1.73000000e+02, 1.21800003e+01, -4.99602184e-02, 4.74275313e-02, -2.49533542e-03
2.27271006e-01, 2.71665394e-01, 0.00000000e+00, 1.73000000e+02, 1.21999998e+01, -4.98181805e-02, 4.76826206e-02, -2.52129859e-03
2.26276100e-01, 2.72621602e-01, 0.00000000e+00, 1.73000000e+02, 1.22200003e+01, -4.96767685e-02, 4.79382500e-02, -2.54729833e-03
2.25283906e-01, 2.73582906e-01, 0.00000000e+00, 1.73000000e+02, 1.22399998e+01, -4.95360307e-02, 4.81944308e-02, -2.57332996e-03
2.24294603e-01, 2.74549395e-01, 0.00000000e+00, 1.73000000e+02, 1.22600002e+01, -4.93963100e-02, 4.84515615e-02, -2.59939861e-03
2.23308206e-01, 2.75521010e-01, 0.00000000e+00, 1.73000000e+02, 1.22799997e+01, -4.92471382e-02, 4.87051308e-02, -2.62550171e-03
2.22324803e-01, 2.76497602e-01, 0.00000000e+00, 1.73000000e+02, 1.23000002e+01, -4.90940399e-02, 4.89575714e-02, -2.65163369e-03
2.21344396e-01, 2.77479291e-01, 0.00000000e+00, 1.73000000e+02, 1.23199997e+01, -4.89421412e-02, 4.92110886e-02, -2.67779850e-03
2.20367104e-01, 2.78465986e-01, 0.00000000e+00, 1.73000000e+02, 1.23400002e+01, -4.87913191e-02, 4.94655706e-02, -2.70399312e-03
2.19393104e-01, 2.79458612e-01, 0.00000000e+00, 1.73000000e+02, 1.23599997e+01, -4.85776998e-02, 4.98291999e-02, -2.73235422e-03
2.18422398e-01, 2.80456692e-01, 0.00000000e+00, 1.73000000e+02, 1.23800001e+01, -4.84936610e-02, 4.99817207e-02, -2.76237284e-03
2.17454001e-01, 2.81459004e-01, 0.00000000e+00, 1.73000000e+02, 1.23999996e+01, -4.83470187e-02, 5.02465814e-02, -2.79240543e-03
2.16488495e-01, 2.82466590e-01, 0.00000000e+00, 1.73000000e+02, 1.24200001e+01, -4.82010990e-02, 5.05121313e-02, -2.82249902e-03
2.15526000e-01, 2.83479512e-01, 0.00000000e+00, 1.73000000e+02, 1.24399996e+01, -4.80560102e-02, 5.07784784e-02, -2.85265641e-03
2.14566305e-01, 2.84497708e-01, 0.00000000e+00, 1.73000000e+02, 1.24600000e+01, -4.79119495e-02, 5.10459505e-02, -2.88287248e-03
2.13609606e-01, 2.85521299e-01, 0.00000000e+00, 1.73000000e+02, 1.24799995e+01, -4.77612615e-02, 5.13095595e-02, -2.91315326e-03
2.12655902e-01, 2.86550105e-01, 0.00000000e+00, 1.73000000e+02, 1.25000000e+01, -4.76047583e-02, 5.15698418e-02, -2.94349180e-03
2.11705402e-01, 2.87584096e-01, 0.00000000e+00, 1.73000000e+02, 1.25200005e+01, -4.74493802e-02, 5.18312417e-02, -2.97388784e-03
2.10757896e-01, 2.88623303e-01, 0.00000000e+00, 1.73000000e+02, 1.25400000e+01, -4.72951718e-02, 5.20938411e-02, -3.00433976e-03
2.09813997e-01, 2.89668590e-01, 0.00000000e+00, 1.73000000e+02, 1.25600004e+01, -4.70218882e-02, 5.25760911e-02, -3.03794420e-03
2.08873898e-01, 2.90720701e-01, 0.00000000e+00, 1.73000000e+02, 1.25799999e+01, -4.69916798e-02, 5.26334010e-02, -3.07254167e-03
2.07935497e-01, 2.91776210e-01, 0.00000000e+00, 1.73000000e+02, 1.26000004e+01, -4.68423702e-02, 5.29113710e-02, -3.10712261e-03
2.07000196e-01, 2.92837203e-01, 0.00000000e+00, 1.73000000e+02, 1.26199999e+01, -4.66937199e-02, 5.31901605e-02, -3.14179156e-03
2.06067801e-01, 2.93903798e-01, 0.00000000e+00, 1.73000000e+02, 1.26400003e+01, -4.65461612e-02, 5.34703694e-02, -3.17655131e-03
2.05138296e-01, 2.94975996e-01, 0.00000000e+00, 1.73000000e+02, 1.26599998e+01, -4.63997796e-02, 5.37520014e-02, -3.21140070e-03
2.04211801e-01, 2.96053797e-01, 0.00000000e+00, 1.73000000e+02, 1.26800003e+01, -4.62473184e-02, 5.40296100e-02, -3.24634067e-03
2.03288496e-01, 2.97137201e-01, 0.00000000e+00, 1.73000000e+02, 1.26999998e+01, -4.60887402e-02, 5.43033592e-02, -3.28137283e-03
2.02368304e-01, 2.98225999e-01, 0.00000000e+00, 1.73000000e+02, 1.27200003e+01, -4.59314100e-02, 5.45785092e-02, -3.31648695e-03
2.01451600e-01, 2.99320996e-01, 0.00000000e+00, 1.73000000e+02, 1.27399998e+01, -4.56929915e-02, 5.50023988e-02, -3.35379201e-03
2.00538397e-01, 3.00422400e-01, 0.00000000e+00, 1.73000000e+02, 1.27600002e+01, -4.56244610e-02, 5.51420189e-02, -3.39363958e-03
1.99627802e-01, 3.01528901e-01, 0.00000000e+00, 1.73000000e+02, 1.27799997e+01, -4.53788117e-02, 5.56035005e-02, -3.43345501e-03
1.98720902e-01, 3.02642196e-01, 0.00000000e+00, 1.73000000e+02, 1.28000002e+01, -4.53149602e-02, 5.57243191e-02, -3.47329280e-03
1.97816104e-01, 3.03759605e-01, 0.00000000e+00, 1.73000000e+02, 1.28199997e+01, -4.51628417e-02, 5.60149215e-02, -3.51316109e-03
1.96914405e-01, 3.04882795e-01, 0.00000000e+00, 1.73000000e+02, 1.28400002e+01, -4.50115316e-02, 5.63066714e-02, -3.55314836e-03
1.96015596e-01, 3.06011885e-01, 0.00000000e+00, 1.73000000e+02, 1.28599997e+01, -4.48614284e-02, 5.66000603e-02, -3.59325716e-03
1.95120007e-01, 3.07146698e-01, 0.00000000e+00, 1.73000000e+02, 1.28800001e+01, -4.47043888e-02, 5.68881109e-02, -3.63348378e-03
1.94227502e-01, 3.08287412e-01, 0.00000000e+00, 1.73000000e+02, 1.28999996e+01, -4.45428193e-02, 5.71728200e-02, -3.67383333e-03
1.93338603e-01, 3.09434414e-01, 0.00000000e+00, 1.73000000e+02, 1.29200001e+01, -4.43107188e-02, 5.75892702e-02, -3.71690700e-03
1.92453206e-01, 3.10587913e-01, 0.00000000e+00, 1.73000000e+02, 1.29399996e+01, -4.42287587e-02, 5.77618703e-02, -3.76233715e-03
1.91570103e-01, 3.11746299e-01, 0.00000000e+00, 1.73000000e+02, 1.29600000e+01, -4.40803915e-02, 5.80786504e-02, -3.80784157e-03
1.90690100e-01, 3.12911004e-01, 0.00000000e+00, 1.73000000e+02, 1.29799995e+01, -4.39234003e-02, 5.83882593e-02, -3.85350245e-03
1.89813495e-01, 3.14082295e-01, 0.00000000e+00, 1.73000000e+02, 1.30000000e+01, -4.36406806e-02, 5.89346290e-02, -3.89928604e-03
1.88941002e-01, 3.15261692e-01, 0.00000000e+00, 1.73000000e+02, 1.30200005e+01, -4.36053090e-02, 5.90048209e-02, -3.94515041e-03
1.88070506e-01, 3.16444904e-01, 0.00000000e+00, 1.73000000e+02, 1.30400000e+01, -4.34526801e-02, 5.93155101e-02, -3.99104366e-03
1.87202901e-01, 3.17634314e-01, 0.00000000e+00, 1.73000000e+02, 1.30600004e+01, -4.33007888e-02, 5.96274287e-02, -4.03709523e-03
1.86338603e-01, 3.18830103e-01, 0.00000000e+00, 1.73000000e+02, 1.30799999e+01, -4.29928787e-02, 6.02013394e-02, -4.08371212e-03
1.85478896e-01, 3.20034504e-01, 0.00000000e+00, 1.73000000e+02, 1.31000004e+01, -4.29775901e-02, 6.02324791e-02, -4.13530925e-03
1.84620902e-01, 3.21242392e-01, 0.00000000e+00, 1.73000000e+02, 1.31199999e+01, -4.28236499e-02, 6.05612397e-02, -4.18691756e-03
1.83766007e-01, 3.22456896e-01, 0.00000000e+00, 1.73000000e+02, 1.31400003e+01, -4.26702797e-02, 6.08912483e-02, -4.23872378e-03
1.82914093e-01, 3.23678106e-01, 0.00000000e+00, 1.73000000e+02, 1.31599998e+01, -4.25181910e-02, 6.12235107e-02, -4.29073069e-03
1.82065398e-01, 3.24905694e-01, 0.00000000e+00, 1.73000000e+02, 1.31800003e+01, -4.23544906e-02, 6.15429990e-02, -4.34292341e-03
1.81219906e-01, 3.26139808e-01, 0.00000000e+00, 1.73000000e+02, 1.31999998e+01, -4.21918891e-02, 6.18644096e-02, -4.39530890e-03
1.80377707e-01, 3.27380300e-01, 0.00000000e+00, 1.73000000e+02, 1.32200003e+01, -4.20307182e-02, 6.21880591e-02, -4.44788113e-03
1.79538995e-01, 3.28628093e-01, 0.00000000e+00, 1.73000000e+02, 1.32399998e+01, -4.18016501e-02, 6.26578629e-02, -4.50057071e-03
1.78703994e-01, 3.29883307e-01, 0.00000000e+00, 1.73000000e+02, 1.32600002e+01, -4.16988395e-02, 6.28644601e-02, -4.55831736e-03
1.77871495e-01, 3.31143796e-01, 0.00000000e+00, 1.73000000e+02, 1.32799997e+01, -4.15537506e-02, 6.31807968e-02, -4.61667217e-03
1.77042007e-01, 3.32410812e-01, 0.00000000e+00, 1.73000000e+02, 1.33000002e+01, -4.13954109e-02, 6.35241792e-02, -4.67524864e-03
1.76215693e-01, 3.33684802e-01, 0.00000000e+00, 1.73000000e+02, 1.33199997e+01, -4.12379801e-02, 6.38679415e-02, -4.73407377e-03
1.75392494e-01, 3.34965587e-01, 0.00000000e+00, 1.73000000e+02, 1.33400002e+01, -4.10819389e-02, 6.42141625e-02, -4.79313591e-03
1.74572393e-01, 3.36253285e-01, 0.00000000e+00, 1.73000000e+02, 1.33599997e+01, -4.09222208e-02, 6.45547509e-02, -4.85244114e-03
1.73755601e-01, 3.37547690e-01, 0.00000000e+00, 1.73000000e+02, 1.33800001e+01, -4.07569110e-02, 6.48865402e-02, -4.91198106e-03
1.72942296e-01, 3.38849187e-01, 0.00000000e+00, 1.73000000e+02, 1.33999996e+01, -4.04586382e-02, 6.55004084e-02, -4.97259526e-03
1.72133401e-01, 3.40159804e-01, 0.00000000e+00, 1.73000000e+02, 1.34200001e+01, -4.04317304e-02, 6.55620396e-02, -5.03844488e-03
1.71326399e-01, 3.41474712e-01, 0.00000000e+00, 1.73000000e+02, 1.34399996e+01, -4.02765796e-02, 6.59336373e-02, -5.10437740e-03
1.70522496e-01, 3.42797011e-01, 0.00000000e+00, 1.73000000e+02, 1.34600000e+01, -4.01137099e-02, 6.62925988e-02, -5.17060049e-03
1.69722199e-01, 3.44127208e-01, 0.00000000e+00, 1.73000000e+02, 1.34799995e+01, -3.98455299e-02, 6.68745115e-02, -5.23708062e-03
1.68925896e-01, 3.45465988e-01, 0.00000000e+00, 1.73000000e+02, 1.35000000e+01, -3.97863202e-02, 6.70057908e-02, -5.30381128e-03
1.68131694e-01, 3.46809685e-01, 0.00000000e+00, 1.73000000e+02, 1.35200005e+01, -3.96276116e-02, 6.73647672e-02, -5.37068211e-03
1.67340800e-01, 3.48160595e-01, 0.00000000e+00, 1.73000000e+02, 1.35400000e+01, -3.94697599e-02, 6.77254722e-02, -5.43785002e-03
1.66553393e-01, 3.49519312e-01, 0.00000000e+00, 1.73000000e+02, 1.35600004e+01, -3.92440893e-02, 6.81872964e-02, -5.50910830e-03
1.65769607e-01, 3.50885510e-01, 0.00000000e+00, 1.73000000e+02, 1.35799999e+01, -3.91408093e-02, 6.84359297e-02, -5.58289513e-03
1.64988294e-01, 3.52258086e-01, 0.00000000e+00, 1.73000000e+02, 1.36000004e+01, -3.89817394e-02, 6.88252002e-02, -5.65693481e-03
1.64210305e-01, 3.53638589e-01, 0.00000000e+00, 1.73000000e+02, 1.36199999e+01, -3.88237685e-02, 6.92170113e-02, -5.73134003e-03
1.63435400e-01, 3.55026811e-01, 0.00000000e+00, 1.73000000e+02, 1.36400003e+01, -3.86633202e-02, 6.96022883e-02, -5.80609450e-03
1.62663803e-01, 3.56422514e-01, 0.00000000e+00, 1.73000000e+02, 1.36599998e+01, -3.84977795e-02, 6.99744895e-02, -5.88118471e-03
1.61895499e-01, 3.57825696e-01, 0.00000000e+00, 1.73000000e+02, 1.36800003e+01, -3.83332707e-02, 7.03427196e-02, -5.95661160e-03
1.61130801e-01, 3.59237105e-01, 0.00000000e+00, 1.73000000e+02, 1.36999998e+01, -3.80865410e-02, 7.09041879e-02, -6.03530090e-03
1.60369903e-01, 3.60657185e-01, 0.00000000e+00, 1.73000000e+02, 1.37200003e+01, -3.80073600e-02, 7.11021572e-02, -6.11778209e-03
1.59611806e-01, 3.62084091e-01, 0.00000000e+00, 1.73000000e+02, 1.37399998e+01, -3.77619788e-02, 7.16794431e-02, -6.20046770e-03
1.58857495e-01, 3.63519788e-01, 0.00000000e+00, 1.73000000e+02, 1.37600002e+01, -3.76723893e-02, 7.18864128e-02, -6.28352817e-03
1.58105701e-01, 3.64961386e-01, 0.00000000e+00, 1.73000000e+02, 1.37799997e+01, -3.75078805e-02, 7.22785220e-02, -6.36684429e-03
1.57357097e-01, 3.66410911e-01, 0.00000000e+00, 1.73000000e+02, 1.38000002e+01, -3.73445302e-02, 7.26733282e-02, -6.45056739e-03
1.56611905e-01, 3.67868304e-01, 0.00000000e+00, 1.73000000e+02, 1.38199997e+01, -3.71809602e-02, 7.30649605e-02, -6.53469609e-03
1.55870393e-01, 3.69334191e-01, 0.00000000e+00, 1.73000000e+02, 1.38400002e+01, -3.69355008e-02, 7.36095831e-02, -6.62259990e-03
1.55132502e-01, 3.70808691e-01, 0.00000000e+00, 1.73000000e+02, 1.38599997e+01, -3.68467495e-02, 7.38374367e-02, -6.71416800e-03
1.54397205e-01, 3.72289807e-01, 0.00000000e+00, 1.73000000e+02, 1.38800001e+01, -3.66831794e-02, 7.42692500e-02, -6.80606300e-03
1.53665200e-01, 3.73779505e-01, 0.00000000e+00, 1.73000000e+02, 1.38999996e+01, -3.65206599e-02, 7.47040510e-02, -6.89844135e-03
1.52936399e-01, 3.75277698e-01, 0.00000000e+00, 1.73000000e+02, 1.39200001e+01, -3.63540016e-02, 7.51189515e-02, -6.99129282e-03
1.52210996e-01, 3.76784205e-01, 0.00000000e+00, 1.73000000e+02, 1.39399996e+01, -3.61865386e-02, 7.55275935e-02, -7.08460947e-03
1.51489004e-01, 3.78298789e-01, 0.00000000e+00, 1.73000000e+02, 1.39600000e+01, -3.60209793e-02, 7.59327337e-02, -7.17837363e-03
1.50770396e-01, 3.79821897e-01, 0.00000000e+00, 1.73000000e+02, 1.39799995e+01, -3.58362682e-02, 7.63895884e-02, -7.27844937e-03
1.50055096e-01, 3.81353587e-01, 0.00000000e+00, 1.73000000e+02, 1.40000000e+01, -3.56929414e-02, 7.67788664e-02, -7.37996586e-03
1.49342999e-01, 3.82893711e-01, 0.00000000e+00, 1.73000000e+02, 1.40200005e+01, -3.55120115e-02, 7.72360265e-02, -7.48181203e-03
1.48634300e-01, 3.84442389e-01, 0.00000000e+00, 1.73000000e+02, 1.40400000e+01, -3.53585817e-02, 7.76317418e-02, -7.58417649e-03
1.47928804e-01, 3.85999411e-01, 0.00000000e+00, 1.73000000e+02, 1.40600004e+01, -3.51946205e-02, 7.80622587e-02, -7.68705364e-03
1.47226498e-01, 3.87564987e-01, 0.00000000e+00, 1.73000000e+02, 1.40799999e+01, -3.50321196e-02, 7.84965977e-02, -7.79045932e-03
1.46527901e-01, 3.89139801e-01, 0.00000000e+00, 1.73000000e+02, 1.41000004e+01, -3.47742699e-02, 7.91276321e-02, -7.89726898e-03
1.45833105e-01, 3.90724391e-01, 0.00000000e+00, 1.73000000e+02, 1.41199999e+01, -3.47015299e-02, 7.93312192e-02, -8.00894573e-03
1.45140797e-01, 3.92315805e-01, 0.00000000e+00, 1.73000000e+02, 1.41400003e+01, -3.45360488e-02, 7.98037723e-02, -8.12103041e-03
1.44451693e-01, 3.93916607e-01, 0.00000000e+00, 1.73000000e+02, 1.41599998e+01, -3.43714915e-02, 8.02794918e-02, -8.23374465e-03
1.43765897e-01, 3.95526797e-01, 0.00000000e+00, 1.73000000e+02, 1.41800003e+01, -3.42062116e-02, 8.07407200e-02, -8.34708940e-03
1.43083394e-01, 3.97145897e-01, 0.00000000e+00, 1.73000000e+02, 1.41999998e+01, -3.40415798e-02, 8.11677799e-02, -8.46102741e-03
1.42404497e-01, 3.98774207e-01, 0.00000000e+00, 1.73000000e+02, 1.42200003e+01, -3.37596610e-02, 8.19163099e-02, -8.57710931e-03
1.41729698e-01, 4.00413811e-01, 0.00000000e+00, 1.73000000e+02, 1.42399998e+01, -3.37167382e-02, 8.20443034e-02, -8.69974494e-03
1.41057000e-01, 4.02059704e-01, 0.00000000e+00, 1.73000000e+02, 1.42600002e+01, -3.35523002e-02, 8.25401917e-02, -8.82275868e-03
1.40387595e-01, 4.03715104e-01, 0.00000000e+00, 1.73000000e+02, 1.42799997e+01, -3.33846398e-02, 8.29984620e-02, -8.94644856e-03
1.39722005e-01, 4.05380696e-01, 0.00000000e+00, 1.73000000e+02, 1.43000002e+01, -3.31288688e-02, 8.37135911e-02, -9.07081459e-03
1.39060199e-01, 4.07057106e-01, 0.00000000e+00, 1.73000000e+02, 1.43199997e+01, -3.30545492e-02, 8.39274824e-02, -9.19589214e-03
1.38400897e-01, 4.08740997e-01, 0.00000000e+00, 1.73000000e+02, 1.43400002e+01, -3.27700488e-02, 8.47234726e-02, -9.32284351e-03
1.37745902e-01, 4.10436600e-01, 0.00000000e+00, 1.73000000e+02, 1.43599997e+01, -3.27301510e-02, 8.48432779e-02, -9.45681240e-03
1.37092993e-01, 4.12138611e-01, 0.00000000e+00, 1.73000000e+02, 1.43800001e+01, -3.25622484e-02, 8.53508189e-02, -9.59121063e-03
1.36443406e-01, 4.13850486e-01, 0.00000000e+00, 1.73000000e+02, 1.43999996e+01, -3.23981382e-02, 8.58463421e-02, -9.72637348e-03
1.35796994e-01, 4.15572405e-01, 0.00000000e+00, 1.73000000e+02, 1.44200001e+01, -3.22363414e-02, 8.63423795e-02, -9.86231118e-03
1.35153905e-01, 4.17304009e-01, 0.00000000e+00, 1.73000000e+02, 1.44399996e+01, -3.20753418e-02, 8.68106931e-02, -9.99899767e-03
1.34514406e-01, 4.19045687e-01, 0.00000000e+00, 1.73000000e+02, 1.44600000e+01, -3.18264402e-02, 8.75124484e-02, -1.01395156e-02
1.33878604e-01, 4.20798302e-01, 0.00000000e+00, 1.73000000e+02, 1.44799995e+01, -3.17532793e-02, 8.77458006e-02, -1.02855787e-02
1.33245200e-01, 4.22558486e-01, 0.00000000e+00, 1.73000000e+02, 1.45000000e+01, -3.15866806e-02, 8.82819518e-02, -1.04322182e-02
1.32615104e-01, 4.24329311e-01, 0.00000000e+00, 1.73000000e+02, 1.45200005e+01, -3.14206295e-02, 8.87987465e-02, -1.05797406e-02
1.31988302e-01, 4.26110208e-01, 0.00000000e+00, 1.73000000e+02, 1.45400000e+01, -3.12555805e-02, 8.92859399e-02, -1.07280891e-02
1.31364793e-01, 4.27900791e-01, 0.00000000e+00, 1.73000000e+02, 1.45600004e+01, -3.10919099e-02, 8.97779465e-02, -1.08772293e-02
1.30744904e-01, 4.29702014e-01, 0.00000000e+00, 1.73000000e+02, 1.45799999e+01, -3.08965798e-02, 9.03683975e-02, -1.10331420e-02
1.30128205e-01, 4.31513608e-01, 0.00000000e+00, 1.73000000e+02, 1.46000004e+01, -3.07699107e-02, 9.07910690e-02, -1.11919325e-02
1.29514694e-01, 4.33335394e-01, 0.00000000e+00, 1.73000000e+02, 1.46199999e+01, -3.05739399e-02, 9.14050266e-02, -1.13514904e-02
1.28904507e-01, 4.35167700e-01, 0.00000000e+00, 1.73000000e+02, 1.46400003e+01, -3.04432102e-02, 9.18238536e-02, -1.15119573e-02
1.28297299e-01, 4.37009394e-01, 0.00000000e+00, 1.73000000e+02, 1.46599998e+01, -3.02824602e-02, 9.23464373e-02, -1.16732456e-02
1.27693504e-01, 4.38862294e-01, 0.00000000e+00, 1.73000000e+02, 1.46800003e+01, -3.00257597e-02, 9.31489170e-02, -1.18380524e-02
1.27093598e-01, 4.40727413e-01, 0.00000000e+00, 1.73000000e+02, 1.46999998e+01, -2.99637709e-02, 9.33545381e-02, -1.20094856e-02
1.26496002e-01, 4.42600101e-01, 0.00000000e+00, 1.73000000e+02, 1.47200003e+01, -2.97946595e-02, 9.39168632e-02, -1.21815801e-02
1.25901803e-01, 4.44483906e-01, 0.00000000e+00, 1.73000000e+02, 1.47399998e+01, -2.96305809e-02, 9.44660008e-02, -1.23547222e-02
1.25310794e-01, 4.46378589e-01, 0.00000000e+00, 1.73000000e+02, 1.47600002e+01, -2.94707306e-02, 9.50022191e-02, -1.25288796e-02
1.24722898e-01, 4.48283404e-01, 0.00000000e+00, 1.73000000e+02, 1.47799997e+01, -2.91755106e-02, 9.59161371e-02, -1.27040008e-02
1.24139503e-01, 4.50202197e-01, 0.00000000e+00, 1.73000000e+02, 1.48000002e+01, -2.91619208e-02, 9.59640667e-02, -1.28885750e-02
1.23558000e-01, 4.52127486e-01, 0.00000000e+00, 1.73000000e+02, 1.48199997e+01, -2.89942995e-02, 9.65645537e-02, -1.30737275e-02
1.22979797e-01, 4.54064786e-01, 0.00000000e+00, 1.73000000e+02, 1.48400002e+01, -2.88276691e-02, 9.71583426e-02, -1.32600740e-02
1.22404799e-01, 4.56013203e-01, 0.00000000e+00, 1.73000000e+02, 1.48599997e+01, -2.86662895e-02, 9.76905972e-02, -1.34475213e-02
1.21833101e-01, 4.57972407e-01, 0.00000000e+00, 1.73000000e+02, 1.48800001e+01, -2.85072606e-02, 9.82239172e-02, -1.36360340e-02
1.21264599e-01, 4.59942490e-01, 0.00000000e+00, 1.73000000e+02, 1.48999996e+01, -2.83400491e-02, 9.87906083e-02, -1.38328867e-02
1.20699301e-01, 4.61923689e-01, 0.00000000e+00, 1.73000000e+02, 1.49200001e+01, -2.81914305e-02, 9.93328318e-02, -1.40318479e-02
1.20137103e-01, 4.63915914e-01, 0.00000000e+00, 1.73000000e+02, 1.49399996e+01, -2.80300099e-02, 9.98822823e-02, -1.42319463e-02
1.19578302e-01, 4.65920001e-01, 0.00000000e+00, 1.73000000e+02, 1.49600000e+01, -2.78341807e-02, 1.00561000e-01, -1.44332005e-02
1.19022898e-01, 4.67935592e-01, 0.00000000e+00, 1.73000000e+02, 1.49799995e+01, -2.77112294e-02, 1.00995801e-01, -1.46356411e-02
1.18470401e-01, 4.69961405e-01, 0.00000000e+00, 1.73000000e+02, 1.50000000e+01, -2.75390595e-02, 1.01591602e-01, -1.48463566e-02
1.17921099e-01, 4.71998513e-01, 0.00000000e+00, 1.73000000e+02, 1.50200005e+01, -2.73912307e-02, 1.02124497e-01, -1.50594003e-02
1.17374800e-01, 4.74046797e-01, 0.00000000e+00, 1.73000000e+02, 1.50400000e+01, -2.72325892e-02, 1.02705799e-01, -1.52736660e-02
1.16831698e-01, 4.76106793e-01, 0.00000000e+00, 1.73000000e+02, 1.50600004e+01, -2.70750094e-02, 1.03292502e-01, -1.54892206e-02
1.16291799e-01, 4.78178293e-01, 0.00000000e+00, 1.73000000e+02, 1.50799999e+01, -2.67960709e-02, 1.04282498e-01, -1.57062486e-02
1.15756102e-01, 4.80264604e-01, 0.00000000e+00, 1.73000000e+02, 1.51000004e+01, -2.67768893e-02, 1.04350798e-01, -1.59330945e-02
1.15222201e-01, 4.82358009e-01, 0.00000000e+00, 1.73000000e+02, 1.51199999e+01, -2.66082902e-02, 1.04990102e-01, -1.61607023e-02
1.14691697e-01, 4.84464198e-01, 0.00000000e+00, 1.73000000e+02, 1.51400003e+01, -2.64400300e-02, 1.05632700e-01, -1.63897853e-02
1.14164501e-01, 4.86582488e-01, 0.00000000e+00, 1.73000000e+02, 1.51599998e+01, -2.62864400e-02, 1.06194600e-01, -1.66202579e-02
1.13640398e-01, 4.88712490e-01, 0.00000000e+00, 1.73000000e+02, 1.51800003e+01, -2.60491408e-02, 1.07049599e-01, -1.68543700e-02
1.13119997e-01, 4.90855813e-01, 0.00000000e+00, 1.73000000e+02, 1.51999998e+01, -2.59914808e-02, 1.07275203e-01, -1.70961339e-02
1.12601899e-01, 4.93007988e-01, 0.00000000e+00, 1.73000000e+02, 1.52200003e+01, -2.58243792e-02, 1.07953399e-01, -1.73389241e-02
1.12086996e-01, 4.95173007e-01, 0.00000000e+00, 1.73000000e+02, 1.52399998e+01, -2.56674904e-02, 1.08546101e-01, -1.75832491e-02
1.11575097e-01, 4.97349799e-01, 0.00000000e+00, 1.73000000e+02, 1.52600002e+01, -2.55132299e-02, 1.09130502e-01, -1.78289749e-02
1.11066602e-01, 4.99539196e-01, 0.00000000e+00, 1.73000000e+02, 1.52799997e+01, -2.53263302e-02, 1.09854400e-01, -1.80819053e-02
1.10561296e-01, 5.01740992e-01, 0.00000000e+00, 1.73000000e+02, 1.53000002e+01, -2.52095293e-02, 1.10330001e-01, -1.83390453e-02
